subject_id,tumor_voxel_count,tumor_fraction,num_positive_slices,total_slices,volume_shape,spacing
BraTS-GLI-01496-000,218263,0.024447020609318998,91,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01497-000,77020,0.008626792114695341,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01498-000,298075,0.033386536738351257,91,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01499-000,82814,0.00927576164874552,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01500-000,25293,0.002832997311827957,39,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01501-000,162105,0.018156922043010754,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01502-000,74866,0.008385528673835125,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01503-000,45690,0.00511760752688172,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01504-000,111018,0.01243481182795699,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01505-000,95449,0.010690972222222222,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01506-000,173216,0.019401433691756273,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01507-000,115617,0.012949932795698924,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01508-000,35851,0.004015568996415771,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01509-000,31170,0.003491263440860215,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01510-000,125421,0.014048051075268818,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01511-000,180724,0.020242383512544804,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01512-000,147787,0.01655320340501792,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01513-000,202427,0.022673275089605736,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01514-000,157275,0.01761592741935484,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01515-000,175367,0.01964236111111111,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01516-000,30323,0.0033963933691756273,39,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01517-000,158539,0.017757504480286738,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01518-000,171033,0.01915692204301075,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01519-000,27311,0.0030590277777777777,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01520-000,34226,0.0038335573476702507,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01521-000,231951,0.025980174731182797,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01522-000,20725,0.0023213485663082438,42,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01523-000,212186,0.023766353046594982,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01524-000,116994,0.013104166666666667,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01525-000,37466,0.004196460573476703,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01526-000,65338,0.007318324372759857,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01527-000,87527,0.009803651433691756,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01528-000,232098,0.025996639784946235,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01529-000,68293,0.007649305555555556,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01530-000,17082,0.0019133064516129031,35,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01531-000,125353,0.01404043458781362,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01532-000,183843,0.020591733870967743,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01533-000,361783,0.0405222894265233,102,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01534-000,62935,0.007049171146953405,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01535-000,53625,0.00600638440860215,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01536-000,49858,0.005584453405017921,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01537-000,194482,0.021783378136200716,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01610-000,19259,0.0021571460573476704,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01657-000,135309,0.015155577956989246,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01658-000,166389,0.01863676075268817,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01659-000,145847,0.016335909498207884,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01660-000,99177,0.01110853494623656,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01661-000,147014,0.016466621863799283,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01662-000,94116,0.010541666666666666,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01663-000,56445,0.006322244623655914,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01664-000,188686,0.02113418458781362,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01665-000,151508,0.016969982078853047,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01666-000,135746,0.015204525089605734,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
